Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,Indicator Label,Indicator Category Label,Month_Week,Week_ending,Estimate,CI_Half_width_90pct,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
RSV,Substate,Pennsylvania-Philadelphia County,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,5.8292,2.0291,2.4177,1305,0
RSV,Substate,Pennsylvania-Philadelphia County,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,24.6216,7.8758,9.384,106,0
RSV,Substate,Pennsylvania-Philadelphia County,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,50.4922,8.9769,10.6958,106,0
RSV,Substate,Pennsylvania-Philadelphia County,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,19.057,7.2964,8.6936,106,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,5.0941,1.2488,1.488,2740,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,5.0941,1.2488,1.488,2740,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,22.2245,8.3981,10.0063,115,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,39.5993,9.9646,11.8727,115,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,33.0822,9.7799,11.6527,115,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,11.1367,2.1264,2.5336,1529,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,11.1367,2.1264,2.5336,1529,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,23.2823,6.2432,7.4387,168,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,51.889,7.5637,9.012,168,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,13.692,4.9049,5.8442,168,0
RSV,Substate,Texas-City of Houston,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,7.667,1.9,2.2638,1083,0
RSV,Substate,Texas-City of Houston,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,7.667,1.9,2.2638,1083,0
RSV,Substate,Texas-City of Houston,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,28.9851,8.6794,10.3414,92,0
RSV,Substate,Texas-City of Houston,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,43.6217,9.8007,11.6774,92,0
RSV,Substate,Texas-City of Houston,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,19.7262,7.6807,9.1515,92,0
RSV,Substate,Texas-Rest of State,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,10.8311,2.5052,2.985,1498,0
RSV,Substate,Texas-Rest of State,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,10.8311,2.5052,2.985,1498,0
RSV,Substate,Texas-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,11.6545,9.2453,11.0156,123,0
RSV,Substate,Texas-Rest of State,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,53.7808,14.0725,16.7673,123,0
RSV,Substate,Texas-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,23.7337,12.0954,14.4116,123,0
RSV,Substate,Illinois-City of Chicago,Overall,60+ years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,9.7206,2.9602,3.5271,669,0
RSV,Substate,Illinois-City of Chicago,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,9.7206,2.9602,3.5271,669,0
RSV,Substate,Illinois-City of Chicago,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,21.8005,9.3151,11.0988,80,0
RSV,Substate,Illinois-City of Chicago,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,51.4568,11.8415,14.109,80,0
RSV,Substate,Illinois-City of Chicago,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,17.0221,9.2827,11.0603,80,0
RSV,Substate,Illinois-Rest of State,Overall,60+ years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,8.0837,2.0655,2.4611,2542,0
RSV,Substate,Illinois-Rest of State,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,8.0837,2.0655,2.4611,2542,0
RSV,Substate,Illinois-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,12.1372,4.2174,5.025,196,0
RSV,Substate,Illinois-Rest of State,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,48.9389,7.1368,8.5034,196,0
RSV,Substate,Illinois-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,30.8402,6.41,7.6374,196,0
RSV,Substate,New York-New York City,Overall,60+ years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,2.7058,1.6957,2.0204,283,0
RSV,Substate,New York-New York City,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,,,,283,1
RSV,Substate,New York-New York City,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,,,,6,1
RSV,Substate,New York-New York City,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,,,,6,1
RSV,Substate,New York-New York City,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,,,,6,1
RSV,Substate,New York-Rest of State,Overall,60+ years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,10.8295,1.7039,2.0302,1729,0
RSV,Substate,New York-Rest of State,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,10.8295,1.7039,2.0302,1729,0
RSV,Substate,New York-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,11.6129,6.4412,7.6747,75,0
RSV,Substate,New York-Rest of State,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,46.4992,10.9121,13.0016,75,0
RSV,Substate,New York-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,31.0584,10.3534,12.336,75,0
RSV,Substate,Pennsylvania-Philadelphia County,Overall,60+ years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,6.0384,2.0588,2.4531,1305,0
RSV,Substate,Pennsylvania-Philadelphia County,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,6.0384,2.0588,2.4531,1305,0
RSV,Substate,Pennsylvania-Philadelphia County,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,25.6304,10.7319,12.7869,90,0
RSV,Substate,Pennsylvania-Philadelphia County,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,49.7909,11.3504,13.5239,90,0
RSV,Substate,Pennsylvania-Philadelphia County,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,18.5403,7.4779,8.9098,90,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,6.89,2.1518,2.5638,2740,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,6.89,2.1518,2.5638,2740,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,24.4255,6.7047,7.9886,189,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,31.5755,6.5518,7.8064,189,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,37.109,7.4339,8.8574,189,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,11.8635,2.312,2.7547,1529,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,11.8635,2.312,2.7547,1529,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,23.1064,5.4695,6.5169,192,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,48.2385,6.6415,7.9133,192,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,16.7915,5.003,5.961,192,0
RSV,Substate,Texas-City of Houston,Overall,60+ years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,10.1976,3.0805,3.6704,1083,0
RSV,Substate,Texas-City of Houston,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,10.1976,3.0805,3.6704,1083,0
RSV,Substate,Texas-City of Houston,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,22.9503,9.0097,10.735,89,0
RSV,Substate,Texas-City of Houston,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,47.2508,9.9539,11.86,89,0
RSV,Substate,Texas-City of Houston,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,19.6013,7.6771,9.1472,89,0
RSV,Substate,Texas-Rest of State,Overall,60+ years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,10.8311,2.5052,2.985,1498,0
RSV,Substate,Texas-Rest of State,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,10.8311,2.5052,2.985,1498,0
RSV,Substate,Texas-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,11.267,7.6395,9.1024,150,0
RSV,Substate,Texas-Rest of State,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,40.1468,11.9874,14.2829,150,0
RSV,Substate,Texas-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,37.755,11.9021,14.1813,150,0
RSV,Substate,Illinois-City of Chicago,Overall,60+ years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,13.5463,2.9282,3.4889,669,0
RSV,Substate,Illinois-City of Chicago,Overall,60+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,13.5463,2.9282,3.4889,669,0
RSV,Substate,Illinois-City of Chicago,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,23.0488,10.5997,12.6294,64,0
RSV,Substate,Illinois-City of Chicago,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,44.5319,11.0076,13.1154,64,0
RSV,Substate,Illinois-City of Chicago,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,18.873,9.1541,10.907,64,0
RSV,Substate,Illinois-Rest of State,Overall,60+ years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,13.9606,1.9489,2.3221,2542,0
RSV,Substate,Illinois-Rest of State,Overall,60+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,13.9606,1.9489,2.3221,2542,0
RSV,Substate,Illinois-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,18.687,6.1452,7.322,177,0
RSV,Substate,Illinois-Rest of State,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,37.3093,7.1237,8.4878,177,0
RSV,Substate,Illinois-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,30.0431,7.3802,8.7935,177,0
RSV,Substate,New York-New York City,Overall,60+ years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,2.7058,1.6957,2.0204,283,0
RSV,Substate,New York-New York City,Overall,60+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,,,,283,1
RSV,Substate,New York-New York City,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,,,,18,1
RSV,Substate,New York-New York City,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,,,,18,1
RSV,Substate,New York-New York City,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,,,,18,1
RSV,Substate,New York-Rest of State,Overall,60+ years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,10.8295,1.7039,2.0302,1729,0
RSV,Substate,New York-Rest of State,Overall,60+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,10.8295,1.7039,2.0302,1729,0
RSV,Substate,New York-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,21.4133,7.6236,9.0834,116,0
RSV,Substate,New York-Rest of State,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,36.8558,9.5019,11.3214,116,0
RSV,Substate,New York-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,30.9013,9.1251,10.8724,116,0
RSV,Substate,Pennsylvania-Philadelphia County,Overall,60+ years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,7.3739,1.5498,1.8466,1305,0
RSV,Substate,Pennsylvania-Philadelphia County,Overall,60+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,7.3739,1.5498,1.8466,1305,0
RSV,Substate,Pennsylvania-Philadelphia County,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,18.3159,5.4831,6.533,159,0
RSV,Substate,Pennsylvania-Philadelphia County,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,46.2111,7.4006,8.8178,159,0
RSV,Substate,Pennsylvania-Philadelphia County,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,28.099,6.8606,8.1743,159,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,9.097,1.2002,1.43,2740,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,9.097,1.2002,1.43,2740,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,16.927,4.8554,5.7852,267,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,42.0097,6.0242,7.1777,267,0
RSV,Substate,Pennsylvania-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,31.9664,5.8712,6.9954,267,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,14.8697,2.0286,2.417,1529,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,14.8697,2.0286,2.417,1529,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,19.2543,6.737,8.0271,103,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,44.5283,9.1644,10.9193,103,0
RSV,Substate,Texas-Bexar County,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,21.3476,7.4967,8.9322,103,0
